['price', 'hours', 'minute', 'seconds']  from C:\D-folder\data\weekdaywise-data\Thursday\2022-06-09
34868.2, 14, 18, 34
34869.3, 14, 18, 35
34864.45, 14, 18, 36
34865.6, 14, 18, 37
34867.7, 14, 18, 39
34868.0, 14, 18, 40
34868.55, 14, 18, 42
34866.95, 14, 18, 43
34867.9, 14, 18, 44
34869.95, 14, 18, 46
34870.45, 14, 18, 47
34870.95, 14, 18, 48
34869.05, 14, 18, 49
34867.9, 14, 18, 50
34872.4, 14, 18, 51
34872.5, 14, 18, 52
34875.5, 14, 18, 53
34873.35, 14, 18, 55
34876.85, 14, 18, 56
34877.35, 14, 18, 57
34878.1, 14, 18, 58
34873.85, 14, 18, 59
34880.4, 14, 19, 0
34879.3, 14, 19, 1
34877.0, 14, 19, 3
34879.55, 14, 19, 4
34878.0, 14, 19, 5
34878.15, 14, 19, 6
34877.55, 14, 19, 8
34876.75, 14, 19, 9
34875.7, 14, 19, 10
34877.0, 14, 19, 11
34874.95, 14, 19, 12
34880.55, 14, 19, 14
34881.9, 14, 19, 16
34881.15, 14, 19, 17
34879.85, 14, 19, 18
34879.85, 14, 19, 19
34879.85, 14, 19, 20
34880.85, 14, 19, 21
34880.85, 14, 19, 22
34879.9, 14, 19, 23
34882.9, 14, 19, 25
34882.6, 14, 19, 26
34886.85, 14, 19, 27
34886.95, 14, 19, 28
34891.1, 14, 19, 29
34886.7, 14, 19, 31
34888.5, 14, 19, 32
34892.35, 14, 19, 34
34894.8, 14, 19, 35
34896.45, 14, 19, 37
34899.65, 14, 19, 38
34902.4, 14, 19, 39
34896.85, 14, 19, 40
34902.45, 14, 19, 41
34902.05, 14, 19, 43
34903.75, 14, 19, 44
34900.3, 14, 19, 45
34900.3, 14, 19, 46
34903.2, 14, 19, 48
34904.25, 14, 19, 49
34906.2, 14, 19, 50
34902.85, 14, 19, 52
34903.55, 14, 19, 53
34906.3, 14, 19, 54
34905.35, 14, 19, 56
34905.9, 14, 19, 57
34903.85, 14, 19, 59
34907.1, 14, 20, 0
34907.1, 14, 20, 1
34907.05, 14, 20, 2
34909.55, 14, 20, 4
34908.7, 14, 20, 5
34911.15, 14, 20, 6
34909.55, 14, 20, 7
34911.95, 14, 20, 8
34911.0, 14, 20, 9
34912.1, 14, 20, 10
34912.7, 14, 20, 11
34913.55, 14, 20, 13
34914.65, 14, 20, 14
34914.1, 14, 20, 15
34915.9, 14, 20, 16
34916.4, 14, 20, 17
34916.55, 14, 20, 19
34917.75, 14, 20, 20
34919.1, 14, 20, 21
34924.2, 14, 20, 23
34924.85, 14, 20, 24
34920.35, 14, 20, 25
34919.95, 14, 20, 26
34919.95, 14, 20, 28
34914.2, 14, 20, 29
34911.3, 14, 20, 30
34919.7, 14, 20, 31
34919.2, 14, 20, 32
34916.6, 14, 20, 34
34918.25, 14, 20, 35
34916.5, 14, 20, 36
34913.8, 14, 20, 37
34915.3, 14, 20, 39
34917.9, 14, 20, 40
34914.55, 14, 20, 41
34915.55, 14, 20, 42
34915.8, 14, 20, 44
34916.1, 14, 20, 45
34917.75, 14, 20, 46
34916.4, 14, 20, 47
34916.55, 14, 20, 49
34915.25, 14, 20, 50
34913.65, 14, 20, 51
34915.5, 14, 20, 52
34914.45, 14, 20, 53
34914.25, 14, 20, 55
34914.1, 14, 20, 56
34914.8, 14, 20, 57
34914.35, 14, 20, 58
34909.35, 14, 20, 59
34910.6, 14, 21, 0
34910.5, 14, 21, 1
34917.65, 14, 21, 2
34912.65, 14, 21, 4
34912.95, 14, 21, 5
34914.3, 14, 21, 6
34917.2, 14, 21, 7
34917.2, 14, 21, 8
34913.3, 14, 21, 10
34912.2, 14, 21, 11
34913.1, 14, 21, 12
34914.2, 14, 21, 13
34913.45, 14, 21, 14
34911.95, 14, 21, 15
34913.95, 14, 21, 16
34911.15, 14, 21, 17
34911.15, 14, 21, 19
34910.4, 14, 21, 20
34911.55, 14, 21, 21
34913.6, 14, 21, 23
34911.65, 14, 21, 24
34907.95, 14, 21, 25
34908.85, 14, 21, 26
34907.85, 14, 21, 28
34906.55, 14, 21, 29
34900.75, 14, 21, 31
34903.75, 14, 21, 32
34902.9, 14, 21, 34
34904.7, 14, 21, 35
34903.55, 14, 21, 36
34902.35, 14, 21, 37
34901.95, 14, 21, 38
34901.5, 14, 21, 39
34901.7, 14, 21, 40
34902.0, 14, 21, 41
34900.2, 14, 21, 43
34901.5, 14, 21, 44
34901.45, 14, 21, 45
34902.25, 14, 21, 46
34901.6, 14, 21, 48
34901.55, 14, 21, 49
34902.45, 14, 21, 50
34902.0, 14, 21, 51
34901.55, 14, 21, 53
34901.1, 14, 21, 54
34902.75, 14, 21, 56
34901.4, 14, 21, 57
34903.2, 14, 21, 58
34902.7, 14, 21, 59
34899.85, 14, 22, 0
34899.85, 14, 22, 1
34901.85, 14, 22, 3
34901.75, 14, 22, 4
34904.7, 14, 22, 5
34903.6, 14, 22, 6
34902.95, 14, 22, 8
34904.2, 14, 22, 9
34906.2, 14, 22, 10
34905.05, 14, 22, 11
34908.9, 14, 22, 13
34908.65, 14, 22, 14
34911.2, 14, 22, 15
34910.45, 14, 22, 16
34910.45, 14, 22, 17
34909.75, 14, 22, 19
34910.35, 14, 22, 20
34910.7, 14, 22, 22
34909.8, 14, 22, 23
34909.2, 14, 22, 25
34907.05, 14, 22, 26
34906.45, 14, 22, 27
34906.6, 14, 22, 29
34901.95, 14, 22, 30
34901.95, 14, 22, 31
34902.8, 14, 22, 32
34903.65, 14, 22, 34
34903.0, 14, 22, 36
34902.55, 14, 22, 37
34905.3, 14, 22, 38
34907.55, 14, 22, 39
34907.65, 14, 22, 41
34905.9, 14, 22, 42
34904.0, 14, 22, 43
34905.55, 14, 22, 44
34902.5, 14, 22, 45
34901.5, 14, 22, 46
34898.4, 14, 22, 48
34902.4, 14, 22, 49
34900.65, 14, 22, 50
34902.7, 14, 22, 51
34902.4, 14, 22, 53
34901.65, 14, 22, 54
34902.1, 14, 22, 55
34900.9, 14, 22, 56
34902.4, 14, 22, 58
34900.55, 14, 22, 59
34898.65, 14, 23, 0
34897.4, 14, 23, 1
34896.55, 14, 23, 2
34900.6, 14, 23, 4
34899.0, 14, 23, 5
34900.05, 14, 23, 7
34899.35, 14, 23, 8
34899.2, 14, 23, 9
34898.25, 14, 23, 11
34896.65, 14, 23, 12
34897.75, 14, 23, 14
34896.1, 14, 23, 15
34896.2, 14, 23, 17
34894.4, 14, 23, 19
34891.6, 14, 23, 20
34892.1, 14, 23, 22
34890.15, 14, 23, 24
34891.15, 14, 23, 25
34892.7, 14, 23, 26
34892.45, 14, 23, 28
34894.1, 14, 23, 30
34888.2, 14, 23, 32
34888.9, 14, 23, 33
34893.8, 14, 23, 34
34893.15, 14, 23, 36
34892.85, 14, 23, 38
34892.1, 14, 23, 39
34892.0, 14, 23, 41
34893.05, 14, 23, 43
34894.9, 14, 23, 45
34891.4, 14, 23, 46
34891.2, 14, 23, 48
34894.75, 14, 23, 50
34894.2, 14, 23, 51
34893.8, 14, 23, 52
34893.05, 14, 23, 54
34894.15, 14, 23, 56
34893.6, 14, 23, 57
34896.05, 14, 23, 59
34887.55, 14, 24, 0
34894.6, 14, 24, 2
34891.8, 14, 24, 4
34890.45, 14, 24, 5
34889.65, 14, 24, 7
34887.9, 14, 24, 8
34888.75, 14, 24, 10
34888.35, 14, 24, 11
34890.3, 14, 24, 13
34888.6, 14, 24, 15
34889.6, 14, 24, 16
34887.4, 14, 24, 17
34887.0, 14, 24, 19
34885.9, 14, 24, 21
34885.4, 14, 24, 23
34885.4, 14, 24, 24
34884.85, 14, 24, 25
34884.7, 14, 24, 26
34884.45, 14, 24, 28
34881.65, 14, 24, 30
34879.2, 14, 24, 31
34878.9, 14, 24, 32
34881.15, 14, 24, 34
34881.3, 14, 24, 36
34879.15, 14, 24, 38
34882.25, 14, 24, 40
34882.35, 14, 24, 41
34885.25, 14, 24, 42
34889.5, 14, 24, 44
34890.75, 14, 24, 45
34889.85, 14, 24, 47
34892.0, 14, 24, 49
34889.1, 14, 24, 51
34888.55, 14, 24, 52
34888.95, 14, 24, 54
34890.3, 14, 24, 55
34889.7, 14, 24, 57
34892.5, 14, 24, 58
34885.8, 14, 25, 0
34886.3, 14, 25, 2
34890.3, 14, 25, 4
34888.95, 14, 25, 5
34889.05, 14, 25, 7
34891.3, 14, 25, 9
34888.5, 14, 25, 11
34888.75, 14, 25, 13
34888.25, 14, 25, 14
34886.85, 14, 25, 16
34886.6, 14, 25, 17
34887.1, 14, 25, 18
34887.65, 14, 25, 20
34888.2, 14, 25, 22
34886.65, 14, 25, 24
34887.3, 14, 25, 25
34887.8, 14, 25, 27
34887.4, 14, 25, 28
34885.9, 14, 25, 30
34885.3, 14, 25, 32
34884.7, 14, 25, 33
34887.5, 14, 25, 35
34882.5, 14, 25, 37
34883.9, 14, 25, 38
34884.6, 14, 25, 40
34885.75, 14, 25, 42
34885.85, 14, 25, 44
34886.05, 14, 25, 45
34883.95, 14, 25, 47
34884.8, 14, 25, 49
34885.05, 14, 25, 51
34886.0, 14, 25, 52
34886.0, 14, 25, 54
34883.8, 14, 25, 55
34883.05, 14, 25, 57
34886.5, 14, 25, 58
34885.85, 14, 25, 59
34884.25, 14, 26, 0
34886.3, 14, 26, 2
34890.0, 14, 26, 3
34890.7, 14, 26, 4
34892.75, 14, 26, 5
34900.35, 14, 26, 6
34899.1, 14, 26, 7
34900.85, 14, 26, 9
34900.3, 14, 26, 10
34899.75, 14, 26, 11
34899.2, 14, 26, 12
34897.95, 14, 26, 13
34900.1, 14, 26, 14
34898.2, 14, 26, 15
34897.2, 14, 26, 16
34897.3, 14, 26, 17
34899.95, 14, 26, 19
34899.05, 14, 26, 20
34896.9, 14, 26, 21
34899.85, 14, 26, 23
34899.0, 14, 26, 24
34898.3, 14, 26, 25
34899.85, 14, 26, 27
34900.15, 14, 26, 28
34896.75, 14, 26, 29
34894.1, 14, 26, 30
34894.1, 14, 26, 31
34895.2, 14, 26, 32
34896.4, 14, 26, 34
34898.2, 14, 26, 35
34901.25, 14, 26, 36
34899.05, 14, 26, 37
34900.95, 14, 26, 38
34900.45, 14, 26, 39
34898.45, 14, 26, 40
34898.95, 14, 26, 41
34899.0, 14, 26, 43
34897.15, 14, 26, 44
34903.1, 14, 26, 45
34904.5, 14, 26, 46
34906.7, 14, 26, 47
34909.05, 14, 26, 49
34913.25, 14, 26, 50
34912.6, 14, 26, 51
34912.6, 14, 26, 52
34917.45, 14, 26, 53
34918.85, 14, 26, 55
34917.4, 14, 26, 56
34914.5, 14, 26, 57
34917.4, 14, 26, 58
34911.65, 14, 26, 59
34913.9, 14, 27, 0
34913.9, 14, 27, 1
34908.65, 14, 27, 3
34913.9, 14, 27, 4
34911.2, 14, 27, 5
34909.2, 14, 27, 7
34907.0, 14, 27, 8
34908.5, 14, 27, 9
34909.0, 14, 27, 10
34907.7, 14, 27, 12
34907.7, 14, 27, 13
34906.25, 14, 27, 14
34905.25, 14, 27, 16
34903.35, 14, 27, 17
34906.65, 14, 27, 18
34906.15, 14, 27, 20
34905.95, 14, 27, 21
34906.55, 14, 27, 22
34905.65, 14, 27, 23
34901.3, 14, 27, 25
34908.85, 14, 27, 26
34909.65, 14, 27, 27
34910.7, 14, 27, 28
34908.3, 14, 27, 30
34908.7, 14, 27, 31
34908.3, 14, 27, 32
34910.8, 14, 27, 34
34910.9, 14, 27, 35
34910.45, 14, 27, 36
34911.9, 14, 27, 37
34913.85, 14, 27, 39
34913.15, 14, 27, 40
34913.45, 14, 27, 41
34913.4, 14, 27, 42
34915.1, 14, 27, 43
34913.15, 14, 27, 45
34913.15, 14, 27, 47
34913.6, 14, 27, 48
34916.9, 14, 27, 49
34918.3, 14, 27, 50
34922.45, 14, 27, 52
34925.7, 14, 27, 53
34918.8, 14, 27, 54
34925.15, 14, 27, 55
34926.75, 14, 27, 57
34927.7, 14, 27, 58
34930.15, 14, 28, 0
34932.55, 14, 28, 1
34931.3, 14, 28, 2
34934.35, 14, 28, 3
34934.35, 14, 28, 4
34935.55, 14, 28, 5
34934.4, 14, 28, 7
34937.45, 14, 28, 8
34937.35, 14, 28, 9
34937.55, 14, 28, 10
34940.05, 14, 28, 12
34941.45, 14, 28, 13
34940.4, 14, 28, 15
34942.1, 14, 28, 16
34940.25, 14, 28, 17
34939.95, 14, 28, 18
34932.45, 14, 28, 19
34934.8, 14, 28, 21
34936.2, 14, 28, 22
34932.85, 14, 28, 23
34930.7, 14, 28, 25
34932.0, 14, 28, 26
34931.55, 14, 28, 27
34927.15, 14, 28, 29
34929.1, 14, 28, 30
34926.4, 14, 28, 32
34931.2, 14, 28, 33
34929.7, 14, 28, 34
34933.75, 14, 28, 35
34933.45, 14, 28, 37
34935.5, 14, 28, 38
34935.5, 14, 28, 39
34933.85, 14, 28, 41
34935.2, 14, 28, 42
34936.8, 14, 28, 43
34936.0, 14, 28, 45
34936.0, 14, 28, 46
34933.3, 14, 28, 47
34936.0, 14, 28, 49
34933.35, 14, 28, 50
34931.0, 14, 28, 51
34931.2, 14, 28, 52
34931.65, 14, 28, 53
34933.0, 14, 28, 54
34932.45, 14, 28, 55
34930.5, 14, 28, 57
34932.6, 14, 28, 58
34926.75, 14, 28, 59
34925.6, 14, 29, 1
34928.4, 14, 29, 2
34927.8, 14, 29, 3
34926.55, 14, 29, 5
34926.05, 14, 29, 6
34924.4, 14, 29, 7
34920.6, 14, 29, 8
34914.8, 14, 29, 9
34917.45, 14, 29, 11
34919.9, 14, 29, 12
34910.55, 14, 29, 13
34917.3, 14, 29, 14
34913.35, 14, 29, 15
34913.05, 14, 29, 17
34914.45, 14, 29, 18
34907.75, 14, 29, 20
34906.8, 14, 29, 21
34903.35, 14, 29, 22
34900.6, 14, 29, 23
34900.5, 14, 29, 24
34898.8, 14, 29, 26
34902.35, 14, 29, 27
34902.2, 14, 29, 28
34901.05, 14, 29, 30
34900.9, 14, 29, 31
34900.75, 14, 29, 32
34902.45, 14, 29, 34
34898.3, 14, 29, 35
34901.9, 14, 29, 37
34902.55, 14, 29, 39
34903.65, 14, 29, 40
34903.65, 14, 29, 41
34902.85, 14, 29, 42
34901.75, 14, 29, 43
34902.6, 14, 29, 44
34901.8, 14, 29, 45
34902.4, 14, 29, 46
34902.75, 14, 29, 47
34903.85, 14, 29, 49
34903.85, 14, 29, 50
34904.1, 14, 29, 51
34912.05, 14, 29, 53
34910.7, 14, 29, 54
34913.6, 14, 29, 55
34914.0, 14, 29, 56
34914.45, 14, 29, 57
34914.45, 14, 29, 58
34917.6, 14, 29, 59
34918.35, 14, 30, 1
34914.55, 14, 30, 2
34919.2, 14, 30, 3
34919.45, 14, 30, 5
34914.45, 14, 30, 6
34917.65, 14, 30, 7
34921.3, 14, 30, 8
34921.7, 14, 30, 9
34921.55, 14, 30, 10
34920.75, 14, 30, 12
34921.1, 14, 30, 13
34922.4, 14, 30, 14
34921.85, 14, 30, 15
34921.85, 14, 30, 16
34922.6, 14, 30, 18
34921.7, 14, 30, 19
34919.75, 14, 30, 20
34921.5, 14, 30, 21
34920.05, 14, 30, 23
34918.55, 14, 30, 24
34918.65, 14, 30, 25
34918.7, 14, 30, 26
34917.85, 14, 30, 27
34916.15, 14, 30, 29
34912.75, 14, 30, 30
34917.3, 14, 30, 31
34914.75, 14, 30, 32
34914.05, 14, 30, 34
34908.65, 14, 30, 35
34912.15, 14, 30, 36
34912.25, 14, 30, 37
34908.05, 14, 30, 38
34910.4, 14, 30, 39
34911.55, 14, 30, 41
34911.35, 14, 30, 42
34910.3, 14, 30, 43
34910.2, 14, 30, 44
34910.5, 14, 30, 45
34909.7, 14, 30, 47
34904.3, 14, 30, 48
34909.5, 14, 30, 49
34907.7, 14, 30, 50
34910.1, 14, 30, 51
34906.85, 14, 30, 53
34909.35, 14, 30, 54
34911.55, 14, 30, 55
34909.0, 14, 30, 56
34912.25, 14, 30, 57
34914.0, 14, 30, 59
34912.0, 14, 31, 0
34911.25, 14, 31, 2
34912.1, 14, 31, 3
34916.2, 14, 31, 4
34913.7, 14, 31, 5
34914.0, 14, 31, 7
34915.25, 14, 31, 8
34915.45, 14, 31, 9
34915.8, 14, 31, 10
34915.4, 14, 31, 11
34915.15, 14, 31, 13
34916.05, 14, 31, 14
34913.95, 14, 31, 16
34914.65, 14, 31, 17
34912.95, 14, 31, 18
34912.95, 14, 31, 19
34913.85, 14, 31, 21
34916.8, 14, 31, 22
34917.1, 14, 31, 23
34916.5, 14, 31, 25
34915.9, 14, 31, 26
34920.25, 14, 31, 28
34923.5, 14, 31, 30
34927.45, 14, 31, 31
34933.45, 14, 31, 32
34932.5, 14, 31, 34
34929.5, 14, 31, 35
34923.7, 14, 31, 36
34927.55, 14, 31, 37
34929.65, 14, 31, 38
34932.85, 14, 31, 40
34932.4, 14, 31, 41
34929.4, 14, 31, 42
34931.95, 14, 31, 43
34929.15, 14, 31, 44
34929.15, 14, 31, 46
34923.0, 14, 31, 47
34922.95, 14, 31, 48
34924.6, 14, 31, 50
34922.35, 14, 31, 51
34922.35, 14, 31, 52
34922.1, 14, 31, 53
34922.65, 14, 31, 54
34924.5, 14, 31, 56
34924.5, 14, 31, 57
34920.45, 14, 31, 58
34915.95, 14, 31, 59
34915.95, 14, 32, 1
34915.3, 14, 32, 2
34916.15, 14, 32, 3
34919.35, 14, 32, 4
34916.25, 14, 32, 5
34916.9, 14, 32, 6
34916.9, 14, 32, 7
34919.5, 14, 32, 8
34918.05, 14, 32, 9
34914.75, 14, 32, 11
34914.65, 14, 32, 12
34915.8, 14, 32, 13
34916.9, 14, 32, 14
34912.45, 14, 32, 16
34913.7, 14, 32, 17
34918.2, 14, 32, 18
34918.5, 14, 32, 19
34914.85, 14, 32, 21
34913.9, 14, 32, 22
34913.9, 14, 32, 23
34912.6, 14, 32, 24
34911.85, 14, 32, 26
34908.15, 14, 32, 27
34907.65, 14, 32, 28
34905.5, 14, 32, 29
34902.4, 14, 32, 30
34903.65, 14, 32, 32
34902.4, 14, 32, 33
34903.95, 14, 32, 34
34898.4, 14, 32, 35
34900.9, 14, 32, 36
34900.9, 14, 32, 38
34900.5, 14, 32, 39
34897.95, 14, 32, 40
34898.1, 14, 32, 41
34893.1, 14, 32, 43
34896.25, 14, 32, 44
34893.85, 14, 32, 45
34896.25, 14, 32, 47
34894.2, 14, 32, 48
34891.25, 14, 32, 49
34893.7, 14, 32, 50
34893.7, 14, 32, 51
34887.55, 14, 32, 52
34885.2, 14, 32, 54
34887.15, 14, 32, 55
34886.2, 14, 32, 56
34888.45, 14, 32, 57
34888.45, 14, 32, 58
34885.8, 14, 32, 59
34884.6, 14, 33, 0
34885.75, 14, 33, 2
34886.05, 14, 33, 3
34889.65, 14, 33, 4
34887.2, 14, 33, 5
34888.35, 14, 33, 7
34882.4, 14, 33, 9
34882.0, 14, 33, 10
34879.45, 14, 33, 11
34873.3, 14, 33, 12
34879.55, 14, 33, 14
34878.85, 14, 33, 15
34875.95, 14, 33, 16
34882.2, 14, 33, 18
34894.45, 14, 33, 19
34891.65, 14, 33, 20
34889.55, 14, 33, 21
34888.25, 14, 33, 22
34889.2, 14, 33, 24
34890.55, 14, 33, 25
34892.1, 14, 33, 26
34890.5, 14, 33, 27
34889.25, 14, 33, 29
34891.4, 14, 33, 30
34889.6, 14, 33, 31
34879.75, 14, 33, 32
34881.5, 14, 33, 33
34883.4, 14, 33, 35
34882.75, 14, 33, 36
34880.65, 14, 33, 37
34880.85, 14, 33, 39
34877.85, 14, 33, 40
34879.0, 14, 33, 41
34881.3, 14, 33, 43
34880.1, 14, 33, 44
34880.9, 14, 33, 46
34877.2, 14, 33, 47
34878.15, 14, 33, 48
34879.9, 14, 33, 49
34878.2, 14, 33, 51
34884.9, 14, 33, 52
34889.5, 14, 33, 53
34888.95, 14, 33, 54
34886.2, 14, 33, 56
34888.65, 14, 33, 57
34881.8, 14, 33, 58
34884.6, 14, 34, 0
34884.0, 14, 34, 1
34884.35, 14, 34, 2
34883.4, 14, 34, 3
34886.9, 14, 34, 4
34886.2, 14, 34, 5
34888.45, 14, 34, 7
34884.2, 14, 34, 8
34889.4, 14, 34, 10
34887.9, 14, 34, 11
34889.45, 14, 34, 12
34888.9, 14, 34, 14
34889.3, 14, 34, 16
34887.3, 14, 34, 17
34888.3, 14, 34, 18
34888.8, 14, 34, 19
34886.3, 14, 34, 20
34885.95, 14, 34, 21
34885.7, 14, 34, 23
34885.0, 14, 34, 24
34883.85, 14, 34, 25
34885.85, 14, 34, 26
34887.55, 14, 34, 27
34887.8, 14, 34, 29
34883.75, 14, 34, 30
34885.5, 14, 34, 32
34877.35, 14, 34, 33
34877.25, 14, 34, 35
34877.5, 14, 34, 36
34878.7, 14, 34, 37
34878.7, 14, 34, 38
34878.3, 14, 34, 39
34880.65, 14, 34, 41
34882.9, 14, 34, 42
34887.6, 14, 34, 43
34887.6, 14, 34, 45
34888.35, 14, 34, 46
34882.45, 14, 34, 48
34881.0, 14, 34, 49
34878.05, 14, 34, 50
34879.55, 14, 34, 52
34879.3, 14, 34, 53
34881.3, 14, 34, 55
34877.45, 14, 34, 56
34877.45, 14, 34, 57
34878.45, 14, 34, 58
34882.6, 14, 34, 59
34880.1, 14, 35, 0
34880.7, 14, 35, 2
34879.9, 14, 35, 3
34882.5, 14, 35, 4
34881.75, 14, 35, 5
34881.15, 14, 35, 6
34877.1, 14, 35, 7
34878.2, 14, 35, 8
34879.1, 14, 35, 10
34877.4, 14, 35, 11
34877.75, 14, 35, 12
34876.5, 14, 35, 13
34876.25, 14, 35, 14
34875.55, 14, 35, 16
34874.3, 14, 35, 17
34875.2, 14, 35, 18
34875.85, 14, 35, 20
34874.9, 14, 35, 21
34874.65, 14, 35, 22
34867.6, 14, 35, 23
34867.7, 14, 35, 25
34868.5, 14, 35, 26
34867.7, 14, 35, 27
34863.4, 14, 35, 29
34866.15, 14, 35, 30
34864.5, 14, 35, 31
34862.55, 14, 35, 33
34865.15, 14, 35, 34
34865.45, 14, 35, 35
34865.45, 14, 35, 36
34867.8, 14, 35, 37
34867.6, 14, 35, 38
34867.75, 14, 35, 40
34866.2, 14, 35, 41
34868.85, 14, 35, 42
34870.95, 14, 35, 43
34868.3, 14, 35, 44
34870.35, 14, 35, 46
34870.45, 14, 35, 47
34870.95, 14, 35, 48
34872.2, 14, 35, 50
34870.05, 14, 35, 51
34870.25, 14, 35, 52
34871.9, 14, 35, 53
34877.85, 14, 35, 54
34878.35, 14, 35, 55
34876.15, 14, 35, 56
34880.7, 14, 35, 58
34875.45, 14, 35, 59
34878.3, 14, 36, 0
34874.35, 14, 36, 1
34873.65, 14, 36, 2
34877.3, 14, 36, 3
34878.6, 14, 36, 4
34877.75, 14, 36, 5
34874.25, 14, 36, 7
34874.85, 14, 36, 8
34876.1, 14, 36, 9
34876.3, 14, 36, 10
34874.6, 14, 36, 11
34873.25, 14, 36, 12
34873.25, 14, 36, 14
34871.15, 14, 36, 15
34871.55, 14, 36, 16
34870.9, 14, 36, 17
34870.9, 14, 36, 18
34872.05, 14, 36, 19
34872.25, 14, 36, 20
34871.45, 14, 36, 21
34872.8, 14, 36, 23
34871.6, 14, 36, 24
34869.8, 14, 36, 25
34868.9, 14, 36, 27
34868.9, 14, 36, 28
34869.95, 14, 36, 29
34867.25, 14, 36, 30
34868.05, 14, 36, 32
34868.5, 14, 36, 33
34868.8, 14, 36, 34
34868.45, 14, 36, 35
34867.1, 14, 36, 36
34865.75, 14, 36, 37
34867.35, 14, 36, 38
34867.55, 14, 36, 39
34866.9, 14, 36, 41
34865.2, 14, 36, 42
34866.55, 14, 36, 44
34867.3, 14, 36, 45
34864.8, 14, 36, 46
34865.0, 14, 36, 47
34864.45, 14, 36, 49
34864.6, 14, 36, 50
34862.05, 14, 36, 51
34862.1, 14, 36, 52
34863.7, 14, 36, 53
34864.15, 14, 36, 54
34862.75, 14, 36, 56
34861.85, 14, 36, 57
34862.4, 14, 36, 58
34864.15, 14, 36, 59
34861.0, 14, 37, 0
34860.8, 14, 37, 2
34862.15, 14, 37, 3
34860.9, 14, 37, 5
34862.15, 14, 37, 6
34862.15, 14, 37, 7
34863.65, 14, 37, 9
34864.1, 14, 37, 10
34863.25, 14, 37, 11
34864.6, 14, 37, 13
34866.2, 14, 37, 14
34866.35, 14, 37, 15
34864.55, 14, 37, 16
34861.95, 14, 37, 17
34863.3, 14, 37, 18
34863.3, 14, 37, 19
34861.5, 14, 37, 21
34863.15, 14, 37, 22
34864.95, 14, 37, 23
34865.1, 14, 37, 24
34865.0, 14, 37, 25
34865.0, 14, 37, 26
34866.55, 14, 37, 28
34871.6, 14, 37, 29
34871.7, 14, 37, 31
34873.95, 14, 37, 32
34869.2, 14, 37, 33
34875.15, 14, 37, 34
34871.9, 14, 37, 35
34874.55, 14, 37, 36
34873.1, 14, 37, 38
34874.35, 14, 37, 39
34876.05, 14, 37, 40
34876.45, 14, 37, 41
34875.3, 14, 37, 43
34874.85, 14, 37, 44
34876.1, 14, 37, 45
34876.1, 14, 37, 46
34876.9, 14, 37, 47
34876.75, 14, 37, 49
34872.9, 14, 37, 50
34874.8, 14, 37, 51
34876.05, 14, 37, 53
34876.0, 14, 37, 54
34875.35, 14, 37, 55
34874.1, 14, 37, 56
34874.25, 14, 37, 57
34872.9, 14, 37, 59
34871.9, 14, 38, 0
34869.15, 14, 38, 1
34869.7, 14, 38, 2
34871.8, 14, 38, 3
34871.8, 14, 38, 4
34868.85, 14, 38, 5
34872.85, 14, 38, 7
34872.8, 14, 38, 9
34870.2, 14, 38, 10
34868.35, 14, 38, 12
34869.55, 14, 38, 13
34869.8, 14, 38, 14
34873.1, 14, 38, 15
34867.95, 14, 38, 17
34871.9, 14, 38, 18
34872.65, 14, 38, 19
34871.3, 14, 38, 20
34871.4, 14, 38, 21
34874.5, 14, 38, 23
34874.05, 14, 38, 24
34880.55, 14, 38, 25
34880.45, 14, 38, 27
34887.2, 14, 38, 28
34887.2, 14, 38, 29
34891.45, 14, 38, 30
34893.15, 14, 38, 31
34888.9, 14, 38, 33
34888.9, 14, 38, 35
34890.55, 14, 38, 36
34888.85, 14, 38, 37
34887.15, 14, 38, 38
34886.9, 14, 38, 39
34887.85, 14, 38, 40
34887.7, 14, 38, 41
34887.7, 14, 38, 43
34887.15, 14, 38, 44
34889.35, 14, 38, 45
34890.0, 14, 38, 46
34890.85, 14, 38, 47
34890.1, 14, 38, 49
34890.1, 14, 38, 50
34888.65, 14, 38, 51
34889.7, 14, 38, 52
34889.9, 14, 38, 53
34890.55, 14, 38, 55
34889.9, 14, 38, 56
34890.25, 14, 38, 57
34894.1, 14, 38, 58
34894.05, 14, 38, 59
34893.0, 14, 39, 0
34893.45, 14, 39, 1
34894.1, 14, 39, 2
34899.5, 14, 39, 4
34903.1, 14, 39, 5
34902.05, 14, 39, 6
34902.35, 14, 39, 7
34905.4, 14, 39, 8
34907.2, 14, 39, 9
34907.2, 14, 39, 11
34904.7, 14, 39, 12
34904.7, 14, 39, 13
34906.9, 14, 39, 14
34908.0, 14, 39, 15
34900.9, 14, 39, 17
34904.5, 14, 39, 18
34907.85, 14, 39, 19
34905.15, 14, 39, 20
34905.8, 14, 39, 22
34909.7, 14, 39, 23
34909.75, 14, 39, 24
34910.1, 14, 39, 25
34904.7, 14, 39, 27
34904.7, 14, 39, 28
34910.3, 14, 39, 29
34905.25, 14, 39, 30
34907.65, 14, 39, 31
34907.65, 14, 39, 32
34909.1, 14, 39, 33
34910.75, 14, 39, 35
34909.8, 14, 39, 36
34911.7, 14, 39, 37
34911.15, 14, 39, 38
34911.35, 14, 39, 39
34911.6, 14, 39, 41
34911.4, 14, 39, 42
34912.75, 14, 39, 44
34912.35, 14, 39, 45
